date,open,high,low,close,volume,price_return,volume_change,volatility,rolling_max_20,breakout_strength,is_breakout,pv_divergence
2025-01-05,98084.34279280754,98256.73876849933,98084.34279280754,98256.73876849933,2.0979035420980793E10,0.0,0.0,0.001757629921178734,98256.73876849933,0.0,0,0
2025-01-06,98256.73876849933,98364.58946599838,98256.73876849933,98364.58946599838,2.00602938347155E10,0.0010976417378674643,-0.043793318797987944,0.0010976417378674643,98364.58946599838,0.0,1,1
2025-01-07,98364.58946599838,102229.39453189743,98364.58946599838,102229.39453189743,4.611138733446171E10,0.039290613490894494,1.298639676686255,0.039290613490894494,102229.39453189743,0.0,1,0
2025-01-08,102229.39453189743,102229.39453189743,96952.09886774956,96952.09886774956,6.061025714715405E10,-0.051622096446059404,0.3144314376734551,0.051622096446059404,102229.39453189743,-0.051622096446059404,0,0
2025-01-09,96952.09886774956,96952.09886774956,95016.71440989176,95016.71440989176,6.579046983834392E10,-0.01996227498383319,0.08546759137835305,0.01996227498383319,102229.39453189743,-0.07055387694539439,0,0
2025-01-10,95016.71440989176,95016.71440989176,92376.27578346101,92376.27578346101,6.585088157476184E10,-0.02778920154026995,9.18244489914159E-4,0.02778920154026995,102229.39453189743,-0.09638244257978137,0,0
2025-01-11,92376.27578346101,94736.6267420969,92376.27578346101,94736.6267420969,6.3433655716757095E10,0.025551484281189012,-0.03670757019798467,0.025551484281189012,102229.39453189743,-0.07329367276515225,0,1
2025-01-12,94736.6267420969,94736.6267420969,94559.55167224213,94559.55167224213,1.783642316841627E10,-0.0018691299864076647,-0.7188176691556423,0.0018691299864076647,102229.39453189743,-0.07502580734998061,0,0
2025-01-13,94559.55167224213,94559.55167224213,94454.77089638807,94454.77089638807,1.960893259553299E10,-0.0011080929848022614,0.09937583395393858,0.0011080929848022614,102229.39453189743,-0.07605076476397923,0,0
2025-01-14,94454.77089638807,94456.3493746993,94454.77089638807,94456.3493746993,7.632833023331137E10,1.671147255191252E-5,2.892528563778088,1.671147255191252E-5,102229.39453189743,-0.07603532421169523,0,0
2025-01-15,94456.3493746993,96574.07768799194,94456.3493746993,96574.07768799194,5.124172822881719E10,0.022420179557139278,-0.3286669828596071,0.022420179557139278,102229.39453189743,-0.05531987027606746,0,1
2025-01-16,96574.07768799194,100313.15239828422,96574.07768799194,100313.15239828422,5.7637319739543396E10,0.0387171671716332,0.12481217421409037,0.0387171671716332,102229.39453189743,-0.01874453176982583,0,0
2025-01-17,100313.15239828422,100313.15239828422,100044.57926776377,100044.57926776377,5.01501024972729E10,-0.0026773471284613653,-0.1299022452137676,0.0026773471284613653,102229.39453189743,-0.0213716932799789,0,0
2025-01-18,100044.57926776377,104160.69358484233,100044.57926776377,104160.69358484233,6.913511773200064E10,0.041142802010911694,0.37856383714789255,0.041142802010911694,104160.69358484233,0.0,1,0
2025-01-19,104160.69358484233,104334.61575724394,104160.69358484233,104334.61575724394,4.941644774913053E10,0.0016697486010876488,-0.2852193014165203,0.0016697486010876488,104334.61575724394,0.0,1,1
2025-01-20,104334.61575724394,104334.61575724394,101275.33714814208,101275.33714814208,7.297031368392325E10,-0.02932179878076044,0.4766402080207625,0.02932179878076044,104334.61575724394,-0.02932179878076044,0,0
2025-01-21,101275.33714814208,101764.90860170545,101275.33714814208,101764.90860170545,1.2015852316688387E11,0.004834063922663086,0.6466768073296234,0.004834063922663086,104334.61575724394,-0.024629478307731014,0,0
2025-01-22,101764.90860170545,106182.2368201815,101764.90860170545,106182.2368201815,9.53442900578965E10,0.043407185042192604,-0.20651246748866717,0.043407185042192604,106182.2368201815,0.0,1,1
2025-01-23,106182.2368201815,106182.2368201815,103673.53509537787,103673.53509537787,5.503066960256557E10,-0.02362637857264288,-0.42282154946930794,0.02362637857264288,106182.2368201815,-0.02362637857264288,0,0
2025-01-24,103673.53509537787,104067.60991206947,103673.53509537787,104067.60991206947,1.0245522737120761E11,0.0038011129487294884,0.8617841307609871,0.0038011129487294884,106182.2368201815,-0.01991507215743745,0,0
2025-01-25,104067.60991206947,104835.19253555956,104067.60991206947,104835.19253555956,5.14187863627815E10,0.007375807171305725,-0.49813408566763456,0.007375807171305725,106182.2368201815,-0.012686154718167624,0,1
2025-01-26,104835.19253555956,104835.19253555956,104796.04077738234,104796.04077738234,2.2740744964719296E10,-3.734600684206346E-4,-0.5577347002266132,3.734600684206346E-4,106182.2368201815,-0.013054877014379218,0,0
2025-01-27,104796.04077738234,104796.04077738234,102552.24874280207,102552.24874280207,2.063981838026942E10,-0.021411038221823147,-0.09238600528299834,0.021411038221823147,106182.2368201815,-0.03418639676546629,0,0
2025-01-28,102552.24874280207,102552.24874280207,101958.46953745594,101958.46953745594,9.319164378324739E10,-0.005790016431870851,3.5151387510431626,0.005790016431870851,106182.2368201815,-0.03977847339831864,0,0
2025-01-29,101958.46953745594,101958.46953745594,101313.11264498268,101313.11264498268,4.578052681356264E10,-0.006329605528613513,-0.5087485856559987,0.006329605528613513,106182.2368201815,-0.04585629688179035,0,0
2025-01-30,101313.11264498268,103718.97939813645,101313.11264498268,103718.97939813645,4.742540164153094E10,0.02374684471085501,0.035929574045028244,0.02374684471085501,106182.2368201815,-0.023198394532002075,0,0
2025-01-31,103718.97939813645,104781.5135100103,103718.97939813645,104781.5135100103,4.2122570869034325E10,0.010244355642907037,-0.11181414577315602,0.010244355642907037,106182.2368201815,-0.013191691493025336,0,1
2025-02-01,104781.5135100103,104781.5135100103,102382.39409722165,102382.39409722165,3.718781922835328E10,-0.02289639968370428,-0.11715219510280989,0.02289639968370428,106182.2368201815,-0.03578604893580119,0,0
2025-02-02,102382.39409722165,102382.39409722165,100674.78762544956,100674.78762544956,2.282777612248367E10,-0.016678712065968642,-0.3861491048370219,0.016678712065968642,106182.2368201815,-0.05186789579559094,0,0
2025-02-03,100674.78762544956,100674.78762544956,97568.31653024875,97568.31653024875,5.978423433221204E10,-0.030856495141148257,1.6189250328825944,0.030856495141148257,106182.2368201815,-0.08112392946214096,0,0
2025-02-04,97568.31653024875,101466.8606657039,97568.31653024875,101466.8606657039,1.2216396923523686E11,0.03995707084119369,1.0434144653654,0.03995707084119369,106182.2368201815,-0.04440833321738203,0,0
2025-02-05,101466.8606657039,101466.8606657039,98118.43921664466,98118.43921664466,7.319669305798114E10,-0.033000148295620015,-0.4008323934118837,0.033000148295620015,106182.2368201815,-0.07594299993126713,0,0
